"year","month","date_of_month","day_of_week","autos"
2013,7,23,2,13315.2918166594
2013,7,24,3,12804.8947248177
2013,7,25,4,12859.8092802097
2013,7,26,5,12248.3441296494
2013,7,27,6,8328.86063378984
2013,7,28,7,7492.95982232746
2013,7,29,1,12095.58956951
2013,7,30,2,12880.5380813371
2013,7,31,3,12624.1117829203
2013,8,1,4,12970.5689474789
2013,8,2,5,12559.7894897127
2013,8,3,6,8538.1133508195
2013,8,4,7,7598.35729626992
2013,8,5,1,12433.2549282985
2013,8,6,2,13054.2909543838
2013,8,7,3,13108.1561831703
2013,8,8,4,13204.7492416505
2013,8,9,5,12754.8833505528
2013,8,10,6,8776.93532455927
2013,8,11,7,7798.11686801378
2013,8,12,1,12390.7253260819
2013,8,13,2,12972.1733595679
2013,8,14,3,13049.2295560593
2013,8,15,4,13102.4542545099
2013,8,16,5,12702.5615765585
2013,8,17,6,8747.303765454
2013,8,18,7,7611.86309854983
2013,8,19,1,12424.927519854
2013,8,20,2,13050.9807236768
2013,8,21,3,12903.8296332512
2013,8,22,4,12873.2314794049
2013,8,23,5,12804.7767714739
2013,8,24,6,8800.96258338451
2013,8,25,7,7638.10967908956
2013,8,26,1,12293.3565918415
2013,8,27,2,13131.8337866105
2013,8,28,3,13127.3405030492
2013,8,29,4,12871.9398900795
2013,8,30,5,12814.678312872
2013,8,31,6,8759.50194773561
2013,9,1,7,7622.72157105869
2013,9,2,1,7896.66538935497
2013,9,3,2,12910.0951718962
2013,9,4,3,13680.4335285186
2013,9,5,4,13336.4623311352
2013,9,6,5,12875.2343891922
2013,9,7,6,8801.66643069031
2013,9,8,7,7738.39880744228
2013,9,9,1,12652.9635327377
2013,9,10,2,13439.4060488791
2013,9,11,3,12073.0059664561
2013,9,12,4,13460.7238827817
2013,9,13,5,12668.3488827006
2013,9,14,6,8794.13821086809
2013,9,15,7,7865.84882259452
2013,9,16,1,12842.6111564866
2013,9,17,2,13540.5734686011
2013,9,18,3,13241.2529735095
2013,9,19,4,13333.9453823632
2013,9,20,5,13037.8571106121
2013,9,21,6,8865.3630212832
2013,9,22,7,7815.22977185651
2013,9,23,1,12714.0337420701
2013,9,24,2,13175.0507158117
2013,9,25,3,13041.3937869404
2013,9,26,4,13042.8899357036
2013,9,27,5,12774.2510659326
2013,9,28,6,8704.00431687312
2013,9,29,7,7618.36100537391
2013,9,30,1,12115.5954224158
2013,10,1,2,13194.6914327583
2013,10,2,3,12613.5400161957
2013,10,3,4,12880.2644703041
2013,10,4,5,12491.9766662467
2013,10,5,6,8592.66812942108
2013,10,6,7,7471.64672849223
2013,10,7,1,11876.8933491557
2013,10,8,2,12766.3770926342
2013,10,9,3,12393.721443454
2013,10,10,4,12803.8979864309
2013,10,11,5,12192.0587224696
2013,10,12,6,8222.48181869158
2013,10,13,7,7170.47694551624
2013,10,14,1,11734.4352046493
2013,10,15,2,12580.5886630205
2013,10,16,3,12228.3885850421
2013,10,17,4,12221.5654659651
2013,10,18,5,12168.0270319376
2013,10,19,6,7996.37675301016
2013,10,20,7,7120.54245097462
2013,10,21,1,11687.6369334616
2013,10,22,2,12461.0992494145
2013,10,23,3,12223.3570462281
2013,10,24,4,12318.6163536955
2013,10,25,5,12209.148754987
2013,10,26,6,8076.23108279627
2013,10,27,7,7138.36482625411
2013,10,28,1,12196.0822654944
2013,10,29,2,12519.1187666596
2013,10,30,3,11752.1316298384
2013,10,31,4,10975.9851467967
2013,11,1,5,12652.5946754878
2013,11,2,6,8406.989722733
2013,11,3,7,7367.07362624183
2013,11,4,1,12163.8767223835
2013,11,5,2,12786.084650847
2013,11,6,3,12110.8682125497
2013,11,7,4,12567.2707752979
2013,11,8,5,12025.7574119497
2013,11,9,6,8091.69485461216
2013,11,10,7,7258.85410883388
2013,11,11,1,11419.511842889
2013,11,12,2,13667.6381535237
2013,11,13,3,12128.1830913904
2013,11,14,4,12208.029676645
2013,11,15,5,12339.0184600413
2013,11,16,6,8304.638171581
2013,11,17,7,7348.10004692607
2013,11,18,1,12153.8475482078
2013,11,19,2,12411.6663816131
2013,11,20,3,12501.5227178829
2013,11,21,4,12499.0672351885
2013,11,22,5,12458.8310061778
2013,11,23,6,8239.30092640292
2013,11,24,7,7361.19385401526
2013,11,25,1,12656.9641192817
2013,11,26,2,13211.2266109553
2013,11,27,3,11781.2529892956
2013,11,28,4,7175.98208056482
2013,11,29,5,9077.02673131763
2013,11,30,6,7777.02145762236
2013,12,1,7,7448.9030117655
2013,12,2,1,12512.7114204908
2013,12,3,2,13352.3639425133
2013,12,4,3,12946.6023888519
2013,12,5,4,12436.5810255357
2013,12,6,5,11860.3798466718
2013,12,7,6,8067.44155386068
2013,12,8,7,7225.3366792615
2013,12,9,1,11824.693557172
2013,12,10,2,12597.1711497818
2013,12,11,3,12412.2003363449
2013,12,12,4,12484.4668179397
2013,12,13,5,11483.0652287136
2013,12,14,6,8162.99800238324
2013,12,15,7,7304.94216826806
2013,12,16,1,12316.3794568982
2013,12,17,2,13251.461527001
2013,12,18,3,13132.3719080394
2013,12,19,4,13319.722705916
2013,12,20,5,13248.3845598456
2013,12,21,6,8837.38581951906
2013,12,22,7,7534.89023121214
2013,12,23,1,12139.1145654677
2013,12,24,2,9192.00182280729
2013,12,25,3,6619.73878043396
2013,12,26,4,11375.4320222485
2013,12,27,5,13586.1780726674
2013,12,28,6,9203.89877748474
2013,12,29,7,7897.56946611347
2013,12,30,1,13095.7818865958
2013,12,31,2,12524.644185411
2014,1,1,3,8017.77441458057
2014,1,2,4,11171.4513971394
2014,1,3,5,12316.455613138
2014,1,4,6,8199.77614288447
2014,1,5,7,7172.44352834156
2014,1,6,1,11400.6086410367
2014,1,7,2,12309.9344131149
2014,1,8,3,11829.1418158229
2014,1,9,4,11826.8828833773
2014,1,10,5,11989.0881933878
2014,1,11,6,8292.81001089938
2014,1,12,7,7297.75515040844
2014,1,13,1,11713.7915192046
2014,1,14,2,12599.0512743865
2014,1,15,3,11785.0471237808
2014,1,16,4,11823.0615802611
2014,1,17,5,11931.5922933104
2014,1,18,6,8142.57067938129
2014,1,19,7,6923.13437966642
2014,1,20,1,11023.6643234491
2014,1,21,2,12177.2529347381
2014,1,22,3,11935.7203464557
2014,1,23,4,12163.0228994106
2014,1,24,5,11840.6299213644
2014,1,25,6,8189.90198209947
2014,1,26,7,7422.82845143425
2014,1,27,1,11563.0763251237
2014,1,28,2,12030.9268662724
2014,1,29,3,11381.4406511428
2014,1,30,4,11651.9358798443
2014,1,31,5,11843.283332777
2014,2,1,6,8206.02853967779
2014,2,2,7,7265.31944969119
2014,2,3,1,11825.1427082849
2014,2,4,2,12520.4045980609
2014,2,5,3,11913.8181748424
2014,2,6,4,11807.5126744993
2014,2,7,5,12247.2831746159
2014,2,8,6,8128.02479794398
2014,2,9,7,7059.62652205929
2014,2,10,1,11885.4119751632
2014,2,11,2,12310.9037540435
2014,2,12,3,12153.4716411302
2014,2,13,4,11382.8222750626
2014,2,14,5,12493.8618777382
2014,2,15,6,8389.02457798048
2014,2,16,7,7257.61170707597
2014,2,17,1,11145.6413273771
2014,2,18,2,12330.9202370599
2014,2,19,3,11933.0395636536
2014,2,20,4,12142.9950661349
2014,2,21,5,11989.497977035
2014,2,22,6,8047.64363010654
2014,2,23,7,7093.23611592752
2014,2,24,1,11621.7034926388
2014,2,25,2,12290.9598747153
2014,2,26,3,11931.3297218617
2014,2,27,4,11855.5130731294
2014,2,28,5,11669.6298032043
2014,3,1,6,8186.66823781043
2014,3,2,7,7264.79694141246
2014,3,3,1,11793.7960193144
2014,3,4,2,12064.5115761588
2014,3,5,3,12129.8374762165
2014,3,6,4,12069.6576176411
2014,3,7,5,12034.813943727
2014,3,8,6,8139.62648555442
2014,3,9,7,6788.32115712665
2014,3,10,1,11619.8874562912
2014,3,11,2,12085.4380799422
2014,3,12,3,11820.2849883654
2014,3,13,4,11623.2737930427
2014,3,14,5,11841.7017622701
2014,3,15,6,8080.61868903303
2014,3,16,7,6973.61892966228
2014,3,17,1,11936.4852887255
2014,3,18,2,12231.3023935761
2014,3,19,3,11952.7213310662
2014,3,20,4,12266.6659661765
2014,3,21,5,11988.2446882367
2014,3,22,6,8110.0430838431
2014,3,23,7,7145.25476038159
2014,3,24,1,11543.056490234
2014,3,25,2,12341.4949128657
2014,3,26,3,11808.8176228057
2014,3,27,4,11823.5559235721
2014,3,28,5,11730.4816486745
2014,3,29,6,8151.80551358665
2014,3,30,7,7215.57788758668
2014,3,31,1,11510.5490053597
2014,4,1,2,11710.570679575
2014,4,2,3,12003.9392872469
2014,4,3,4,11983.8768486317
2014,4,4,5,12318.019417995
2014,4,5,6,7926.71245656586
2014,4,6,7,7129.45533757299
2014,4,7,1,11506.2449924344
2014,4,8,2,12185.1977455952
2014,4,9,3,11873.4716298615
2014,4,10,4,12026.013136926
2014,4,11,5,12018.725450761
2014,4,12,6,7979.41421889898
2014,4,13,7,7180.28855683784
2014,4,14,1,11911.6191228753
2014,4,15,2,12272.4741154385
2014,4,16,3,11857.9682877742
2014,4,17,4,12069.1733371436
2014,4,18,5,11131.4214755195
2014,4,19,6,7641.13533752922
2014,4,20,7,6875.35633161948
2014,4,21,1,11664.3978768446
2014,4,22,2,12526.740795793
2014,4,23,3,12014.3855680214
2014,4,24,4,12177.2308015117
2014,4,25,5,11811.6267638781
2014,4,26,6,7948.88673537539
2014,4,27,7,7184.58649460063
2014,4,28,1,11680.0495126174
2014,4,29,2,12121.4353632332
2014,4,30,3,11592.2202121877
2014,5,1,4,12411.9733297024
2014,5,2,5,12010.6304805099
2014,5,3,6,8015.15000488345
2014,5,4,7,7171.22678792968
2014,5,5,1,11787.3782528426
2014,5,6,2,12487.0749244531
2014,5,7,3,12126.1110176743
2014,5,8,4,12166.6932374741
2014,5,9,5,11950.2891692473
2014,5,10,6,8100.35333741461
2014,5,11,7,7145.57966212449
2014,5,12,1,11671.3456550026
2014,5,13,2,12057.0224524435
2014,5,14,3,12233.6047673585
2014,5,15,4,12388.3851491648
2014,5,16,5,12065.2285321095
2014,5,17,6,8050.19813277798
2014,5,18,7,7200.51742940647
2014,5,19,1,11925.0441160426
2014,5,20,2,12855.4988581031
2014,5,21,3,12543.4260292258
2014,5,22,4,12631.9632055151
2014,5,23,5,12630.5966196494
2014,5,24,6,8454.53206938502
2014,5,25,7,7394.95623411531
2014,5,26,1,7657.68131486391
2014,5,27,2,12487.9086589597
2014,5,28,3,13410.3490431634
2014,5,29,4,12753.3166790007
2014,5,30,5,12256.8133282915
2014,5,31,6,8462.41618852067
2014,6,1,7,7473.79031916733
2014,6,2,1,11885.6871676422
2014,6,3,2,12246.4201739667
2014,6,4,3,12319.2234164637
2014,6,5,4,12255.0007599528
2014,6,6,5,11963.6974427437
2014,6,7,6,8162.71247701421
2014,6,8,7,7359.83108406664
2014,6,9,1,11887.4080799414
2014,6,10,2,12513.9432925319
2014,6,11,3,12089.3237849294
2014,6,12,4,12441.4239065013
2014,6,13,5,11651.6610998683
2014,6,14,6,8199.64287875895
2014,6,15,7,7374.61396445959
2014,6,16,1,12067.1396136492
2014,6,17,2,12554.3711399348
2014,6,18,3,12524.5020312738
2014,6,19,4,12216.2515006467
2014,6,20,5,12533.59905562
2014,6,21,6,8298.24709109717
2014,6,22,7,7414.3182002716
2014,6,23,1,11939.5657162108
2014,6,24,2,12703.8396996262
2014,6,25,3,12498.0795152564
2014,6,26,4,12621.768771331
2014,6,27,5,12235.6856784661
2014,6,28,6,8440.59372774666
2014,6,29,7,7563.5100341289
2014,6,30,1,12242.5155942543
2014,7,1,2,13573.9564728446
2014,7,2,3,13181.8688581568
2014,7,3,4,13043.6734176203
2014,7,4,5,9279.11628888243
2014,7,5,6,7778.27516946858
2014,7,6,7,7568.07132209116
2014,7,7,1,13036.8231113902
2014,7,8,2,13498.9253052611
2014,7,9,3,12578.3549465447
2014,7,10,4,13145.3101057013
2014,7,11,5,12698.3653623835
2014,7,12,6,8648.70697848586
2014,7,13,7,7624.66160499838
2014,7,14,1,12393.2137502476
2014,7,15,2,13207.0577836816
2014,7,16,3,12880.1959861866
2014,7,17,4,12816.7247913583
2014,7,18,5,12440.4361658733
2014,7,19,6,8718.86512178776
2014,7,20,7,7568.01861096831
2014,7,21,1,12496.9122026791
2014,7,22,2,13239.3471390807
2014,7,23,3,12691.6858671591
2014,7,24,4,12929.107469912
2014,7,25,5,12662.0460189651
2014,7,26,6,8739.78205599756
2014,7,27,7,7822.02541621212
2014,7,28,1,12532.2196184111
2014,7,29,2,13252.6697205004
2014,7,30,3,12751.5141368501
2014,7,31,4,12670.6595189677
2014,8,1,5,12781.5619018816
2014,8,2,6,8813.48405556442
2014,8,3,7,7678.71140751381
2014,8,4,1,12511.2194059182
2014,8,5,2,13415.0002213878
2014,8,6,3,12899.3699947816
2014,8,7,4,13151.7326984086
2014,8,8,5,12887.7609057467
2014,8,9,6,8958.35939279341
2014,8,10,7,7833.76791686349
2014,8,11,1,12589.6384794698
2014,8,12,2,13414.9623075268
2014,8,13,3,12816.6456753334
2014,8,14,4,13031.0087910754
2014,8,15,5,13048.0603032005
2014,8,16,6,8884.81088741373
2014,8,17,7,7782.55695751287
2014,8,18,1,12583.4483540512
2014,8,19,2,13197.3775678246
2014,8,20,3,13166.6502509296
2014,8,21,4,13153.5529611336
2014,8,22,5,12890.7493621521
2014,8,23,6,8911.54770352606
2014,8,24,7,7628.40026707994
2014,8,25,1,12345.4129817701
2014,8,26,2,13278.3061183804
2014,8,27,3,13112.9226870448
2014,8,28,4,13417.5223839333
2014,8,29,5,13098.5527930997
2014,8,30,6,8898.79756058721
2014,8,31,7,7883.28980242846
2014,9,1,1,8043.40815083582
2014,9,2,2,13069.7452172022
2014,9,3,3,13862.7337454235
2014,9,4,4,13554.7765054901
2014,9,5,5,13457.3806236532
2014,9,6,6,8805.50738223665
2014,9,7,7,7769.39733233731
2014,9,8,1,12741.8160746194
2014,9,9,2,13630.6538897223
2014,9,10,3,13229.5306916116
2014,9,11,4,12103.6884701757
2014,9,12,5,13416.8314471482
2014,9,13,6,8901.65885689699
2014,9,14,7,8108.06834086728
2014,9,15,1,13020.1999282378
2014,9,16,2,13660.8889968777
2014,9,17,3,13341.6232566249
2014,9,18,4,13452.9559610095
2014,9,19,5,13128.9303801533
2014,9,20,6,9202.59717828787
2014,9,21,7,8002.49756191474
2014,9,22,1,12712.2106196993
2014,9,23,2,13148.9227938014
2014,9,24,3,13032.7974084099
2014,9,25,4,12907.400797399
2014,9,26,5,12478.9275998503
2014,9,27,6,8798.15871947245
2014,9,28,7,7639.30034337962
2014,9,29,1,12318.2570929698
2014,9,30,2,12959.608368765
2014,10,1,3,13080.8843268069
2014,10,2,4,12841.2908209094
2014,10,3,5,12537.5194186209
2014,10,4,6,8427.08976305765
2014,10,5,7,7484.2370296315
2014,10,6,1,11893.1646921948
2014,10,7,2,12857.7511818582
2014,10,8,3,12362.9547499799
2014,10,9,4,12129.89933589
2014,10,10,5,12156.9066483673
2014,10,11,6,8263.02592732773
2014,10,12,7,7282.85232450289
2014,10,13,1,11241.6610043998
2014,10,14,2,12657.4288241143
2014,10,15,3,12403.8842737338
2014,10,16,4,12505.7549697847
2014,10,17,5,12087.3660503139
2014,10,18,6,8304.85141095555
2014,10,19,7,7278.37541968676
2014,10,20,1,11744.8512025498
2014,10,21,2,12565.3072353201
2014,10,22,3,12282.5549387452
2014,10,23,4,12162.5766207994
2014,10,24,5,12119.4410030768
2014,10,25,6,8254.98523712187
2014,10,26,7,7575.34357767539
2014,10,27,1,12006.9036782584
2014,10,28,2,12831.2988950198
2014,10,29,3,12101.3750300655
2014,10,30,4,12192.1811404444
2014,10,31,5,10836.8533326197
2014,11,1,6,8367.74424846807
2014,11,2,7,7734.94056613962
2014,11,3,1,12309.2022488685
2014,11,4,2,12750.685609701
2014,11,5,3,12461.7152655714
2014,11,6,4,12492.2501784536
2014,11,7,5,12423.8457986432
2014,11,8,6,8268.1393057176
2014,11,9,7,7478.24945312987
2014,11,10,1,11896.2959931017
2014,11,11,2,12794.7245836606
2014,11,12,3,12244.3798538336
2014,11,13,4,12101.7877717068
2014,11,14,5,12232.3954199708
2014,11,15,6,8304.76741221065
2014,11,16,7,7218.86660736842
2014,11,17,1,11785.2752593102
2014,11,18,2,12822.1377138932
2014,11,19,3,12098.6807891253
2014,11,20,4,12541.0574374597
2014,11,21,5,12639.4706777256
2014,11,22,6,8646.91748942112
2014,11,23,7,7496.91502729761
2014,11,24,1,12791.5247035021
2014,11,25,2,13349.5082500207
2014,11,26,3,11748.4891714847
2014,11,27,4,7349.46427284823
2014,11,28,5,9049.42423755379
2014,11,29,6,8036.02229557187
2014,11,30,7,7228.33400984036
2014,12,1,1,12584.868823805
2014,12,2,2,13083.3759041492
2014,12,3,3,12426.0036611826
2014,12,4,4,12384.6964158535
2014,12,5,5,11961.679334195
2014,12,6,6,8279.46375966078
2014,12,7,7,7198.86507915126
2014,12,8,1,11770.3334741521
2014,12,9,2,12420.2303857266
2014,12,10,3,12204.3408638485
2014,12,11,4,12042.3614977507
2014,12,12,5,12001.8618829658
2014,12,13,6,8595.53583314114
2014,12,14,7,7291.21615769519
2014,12,15,1,12014.23981386
2014,12,16,2,12746.9975221747
2014,12,17,3,12685.075765263
2014,12,18,4,12815.0566997168
2014,12,19,5,12713.2016079206
2014,12,20,6,8465.43874324833
2014,12,21,7,7381.19023437428
2014,12,22,1,12799.375560178
2014,12,23,2,12605.2996889784
2014,12,24,3,9309.12302065134
2014,12,25,4,6747.63755454094
2014,12,26,5,10384.890836189
2014,12,27,6,8656.13502431236
2014,12,28,7,7725.27510721087
2014,12,29,1,12813.2822896628
2014,12,30,2,13634.0922453778
2014,12,31,3,11989.7018467589
